country,sex,edu_lfs,occ_1d,occ_other,skill_occ,overqualified,oecd,regionb,oecdb,fborn,number
POL,2,2,9,,1,99,1,EURO,1,1,208
POL,2,2,99,,99,99,1,EURO,1,1,103
POL,2,3,1,,3,0,1,EURO,1,1,253
POL,2,3,2,,3,0,1,EURO,1,1,2620
POL,2,3,3,,3,0,1,EURO,1,1,349
POL,2,3,4,,2,1,1,EURO,1,1,161
POL,2,3,5,,2,1,1,EURO,1,1,165
POL,2,3,6,,2,1,1,EURO,1,1,63
POL,2,3,7,,2,1,1,EURO,1,1,7
POL,2,3,8,,2,1,1,EURO,1,1,3
POL,2,3,9,,1,1,1,EURO,1,1,4
POL,2,3,99,,99,99,1,EURO,1,1,61
POL,2,99,99,,99,99,1,EURO,1,1,35
POL,1,1,3,,3,99,1,NOAM,1,1,15
POL,1,1,5,,2,99,1,NOAM,1,1,9
POL,1,1,6,,2,99,1,NOAM,1,1,10
POL,1,1,7,,2,99,1,NOAM,1,1,13
POL,1,1,8,,2,99,1,NOAM,1,1,4
POL,1,2,1,,3,99,1,NOAM,1,1,26
POL,1,2,2,,3,99,1,NOAM,1,1,158
POL,1,2,3,,3,99,1,NOAM,1,1,127
POL,1,2,4,,2,99,1,NOAM,1,1,70
POL,1,2,5,,2,99,1,NOAM,1,1,234
POL,1,2,6,,2,99,1,NOAM,1,1,39
POL,1,2,7,,2,99,1,NOAM,1,1,40
POL,1,2,8,,2,99,1,NOAM,1,1,51
POL,1,2,9,,1,99,1,NOAM,1,1,11
POL,1,2,99,,99,99,1,NOAM,1,1,13
POL,1,3,1,,3,0,1,NOAM,1,1,216
POL,1,3,2,,3,0,1,NOAM,1,1,916
POL,1,3,3,,3,0,1,NOAM,1,1,79
POL,1,3,4,,2,1,1,NOAM,1,1,39
POL,1,3,5,,2,1,1,NOAM,1,1,17
POL,1,3,6,,2,1,1,NOAM,1,1,9
POL,1,3,8,,2,1,1,NOAM,1,1,10
POL,2,1,4,,2,99,1,NOAM,1,1,9
POL,2,1,5,,2,99,1,NOAM,1,1,20
POL,2,2,2,,3,99,1,NOAM,1,1,9
POL,2,2,3,,3,99,1,NOAM,1,1,61
POL,2,2,4,,2,99,1,NOAM,1,1,36
POL,2,2,5,,2,99,1,NOAM,1,1,59
POL,2,2,6,,2,99,1,NOAM,1,1,17
POL,2,2,9,,1,99,1,NOAM,1,1,17
POL,2,3,1,,3,0,1,NOAM,1,1,53
POL,2,3,2,,3,0,1,NOAM,1,1,586
POL,2,3,3,,3,0,1,NOAM,1,1,20
POL,2,3,4,,2,1,1,NOAM,1,1,9
POL,2,3,5,,2,1,1,NOAM,1,1,40
POL,2,3,6,,2,1,1,NOAM,1,1,9
POL,1,2,2,,3,99,1,OCEA,1,1,19
POL,1,2,3,,3,99,1,OCEA,1,1,9
POL,1,2,5,,2,99,1,OCEA,1,1,23
POL,1,2,7,,2,99,1,OCEA,1,1,21
POL,1,2,8,,2,99,1,OCEA,1,1,47
POL,1,2,99,,99,99,1,OCEA,1,1,9
POL,1,3,1,,3,0,1,OCEA,1,1,128
POL,1,3,2,,3,0,1,OCEA,1,1,179
POL,1,3,3,,3,0,1,OCEA,1,1,79
POL,2,2,2,,3,99,1,OCEA,1,1,8
POL,2,2,4,,2,99,1,OCEA,1,1,33
POL,2,3,2,,3,0,1,OCEA,1,1,84
POL,2,3,3,,3,0,1,OCEA,1,1,32
POL,2,3,5,,2,1,1,OCEA,1,1,7
POL,1,2,1,,3,99,1,SCAC,0,1,29
POL,1,2,2,,3,99,1,SCAC,0,1,120
POL,1,2,3,,3,99,1,SCAC,0,1,12
POL,1,2,4,,2,99,1,SCAC,0,1,37
POL,1,2,5,,2,99,1,SCAC,0,1,73
POL,1,2,7,,2,99,1,SCAC,0,1,60
POL,1,3,1,,3,0,1,SCAC,0,1,111
POL,1,3,2,,3,0,1,SCAC,0,1,564
POL,1,3,3,,3,0,1,SCAC,0,1,71
POL,1,3,4,,2,1,1,SCAC,0,1,9
POL,1,3,5,,2,1,1,SCAC,0,1,16
POL,1,3,8,,2,1,1,SCAC,0,1,7
POL,1,3,9,,1,1,1,SCAC,0,1,12
POL,1,3,99,,99,99,1,SCAC,0,1,24
POL,2,2,2,,3,99,1,SCAC,0,1,29
POL,2,2,3,,3,99,1,SCAC,0,1,5
POL,2,2,5,,2,99,1,SCAC,0,1,39
POL,2,2,7,,2,99,1,SCAC,0,1,26
POL,2,2,9,,1,99,1,SCAC,0,1,12
POL,2,3,1,,3,0,1,SCAC,0,1,14
POL,2,3,2,,3,0,1,SCAC,0,1,146
POL,2,3,3,,3,0,1,SCAC,0,1,50
POL,2,3,4,,2,1,1,SCAC,0,1,29
POL,1,2,3,,3,99,1,SCAC,1,1,26
POL,1,2,5,,2,99,1,SCAC,1,1,14
POL,1,3,1,,3,0,1,SCAC,1,1,11
POL,1,3,2,,3,0,1,SCAC,1,1,92
POL,1,3,3,,3,0,1,SCAC,1,1,61
POL,1,3,5,,2,1,1,SCAC,1,1,18
POL,2,3,2,,3,0,1,SCAC,1,1,64
POL,2,3,3,,3,0,1,SCAC,1,1,13
POL,2,1,5,,2,99,1,UNK,0,1,3
POL,1,2,99,,99,99,1,UNK,0,99,14
POL,1,3,1,,3,0,1,UNK,0,99,7
POL,1,3,6,,2,1,1,UNK,0,99,3
POL,1,3,99,,99,99,1,UNK,0,99,3
POL,1,99,99,,99,99,1,UNK,0,99,14
POL,2,99,99,,99,99,1,UNK,0,99,3
PRT,1,1,1,,3,99,1,AFRI,0,1,2622
PRT,1,1,2,,3,99,1,AFRI,0,1,568
PRT,1,1,3,,3,99,1,AFRI,0,1,2293
PRT,1,1,4,,2,99,1,AFRI,0,1,485
PRT,1,1,5,,2,99,1,AFRI,0,1,4364
PRT,1,1,6,,2,99,1,AFRI,0,1,1671
PRT,1,1,7,,2,99,1,AFRI,0,1,10243
PRT,1,1,8,,2,99,1,AFRI,0,1,3699
PRT,1,1,9,,1,99,1,AFRI,0,1,3661
PRT,1,2,0,,99,99,1,AFRI,0,1,19
PRT,1,2,1,,3,99,1,AFRI,0,1,4039
PRT,1,2,2,,3,99,1,AFRI,0,1,2118
PRT,1,2,3,,3,99,1,AFRI,0,1,8062
PRT,1,2,4,,2,99,1,AFRI,0,1,2905
PRT,1,2,5,,2,99,1,AFRI,0,1,4825
PRT,1,2,6,,2,99,1,AFRI,0,1,131
PRT,1,2,7,,2,99,1,AFRI,0,1,3812
PRT,1,2,8,,2,99,1,AFRI,0,1,3071
PRT,1,2,9,,1,99,1,AFRI,0,1,1063
PRT,1,3,0,,99,99,1,AFRI,0,1,541
PRT,1,3,1,,3,0,1,AFRI,0,1,2503
PRT,1,3,2,,3,0,1,AFRI,0,1,13307
PRT,1,3,3,,3,0,1,AFRI,0,1,948
PRT,1,3,4,,2,1,1,AFRI,0,1,430
PRT,1,3,5,,2,1,1,AFRI,0,1,208
PRT,1,3,6,,2,1,1,AFRI,0,1,81
PRT,1,3,7,,2,1,1,AFRI,0,1,394
PRT,2,1,1,,3,99,1,AFRI,0,1,1715
PRT,2,1,2,,3,99,1,AFRI,0,1,227
PRT,2,1,3,,3,99,1,AFRI,0,1,1129
PRT,2,1,4,,2,99,1,AFRI,0,1,1739
PRT,2,1,5,,2,99,1,AFRI,0,1,7868
PRT,2,1,6,,2,99,1,AFRI,0,1,533
PRT,2,1,7,,2,99,1,AFRI,0,1,1100
PRT,2,1,8,,2,99,1,AFRI,0,1,1046
PRT,2,1,9,,1,99,1,AFRI,0,1,16410
PRT,2,2,1,,3,99,1,AFRI,0,1,1620
PRT,2,2,2,,3,99,1,AFRI,0,1,1676
PRT,2,2,3,,3,99,1,AFRI,0,1,5398
PRT,2,2,4,,2,99,1,AFRI,0,1,5213
PRT,2,2,5,,2,99,1,AFRI,0,1,8952
PRT,2,2,6,,2,99,1,AFRI,0,1,143
PRT,2,2,7,,2,99,1,AFRI,0,1,288
PRT,2,2,8,,2,99,1,AFRI,0,1,135
PRT,2,2,9,,1,99,1,AFRI,0,1,4486
PRT,2,3,1,,3,0,1,AFRI,0,1,1616
PRT,2,3,2,,3,0,1,AFRI,0,1,27756
PRT,2,3,3,,3,0,1,AFRI,0,1,3618
PRT,2,3,4,,2,1,1,AFRI,0,1,1042
PRT,2,3,5,,2,1,1,AFRI,0,1,894
PRT,2,3,7,,2,1,1,AFRI,0,1,121
PRT,2,3,8,,2,1,1,AFRI,0,1,119
PRT,2,3,9,,1,1,1,AFRI,0,1,127
PRT,1,1,0,,99,99,1,ASIA,0,1,120
PRT,1,1,1,,3,99,1,ASIA,0,1,540
PRT,1,1,2,,3,99,1,ASIA,0,1,140
PRT,1,1,3,,3,99,1,ASIA,0,1,113
PRT,1,1,4,,2,99,1,ASIA,0,1,158
PRT,1,1,5,,2,99,1,ASIA,0,1,1252
PRT,1,1,7,,2,99,1,ASIA,0,1,19
PRT,1,1,8,,2,99,1,ASIA,0,1,72
PRT,1,1,9,,1,99,1,ASIA,0,1,123
PRT,1,2,3,,3,99,1,ASIA,0,1,350
PRT,1,2,4,,2,99,1,ASIA,0,1,111
PRT,1,2,5,,2,99,1,ASIA,0,1,1550
PRT,1,2,7,,2,99,1,ASIA,0,1,102
PRT,1,2,8,,2,99,1,ASIA,0,1,96
PRT,1,2,9,,1,99,1,ASIA,0,1,264
PRT,1,3,1,,3,0,1,ASIA,0,1,95
PRT,1,3,2,,3,0,1,ASIA,0,1,1352
PRT,1,3,3,,3,0,1,ASIA,0,1,1020
PRT,1,3,4,,2,1,1,ASIA,0,1,139
PRT,1,3,5,,2,1,1,ASIA,0,1,159
PRT,2,1,1,,3,99,1,ASIA,0,1,503
PRT,2,1,3,,3,99,1,ASIA,0,1,63
PRT,2,1,4,,2,99,1,ASIA,0,1,35
PRT,2,1,5,,2,99,1,ASIA,0,1,1690
PRT,2,1,9,,1,99,1,ASIA,0,1,49
PRT,2,2,1,,3,99,1,ASIA,0,1,341
PRT,2,2,5,,2,99,1,ASIA,0,1,1393
PRT,2,2,6,,2,99,1,ASIA,0,1,312
PRT,2,2,9,,1,99,1,ASIA,0,1,553
PRT,2,3,2,,3,0,1,ASIA,0,1,653
PRT,2,3,4,,2,1,1,ASIA,0,1,24
PRT,2,3,5,,2,1,1,ASIA,0,1,96
PRT,2,3,9,,1,1,1,ASIA,0,1,159
PRT,2,3,2,,3,0,1,ASIA,1,1,32
PRT,1,1,1,,3,99,1,EURO,0,1,83
PRT,1,1,3,,3,99,1,EURO,0,1,182
PRT,1,1,5,,2,99,1,EURO,0,1,327
PRT,1,1,6,,2,99,1,EURO,0,1,1082
PRT,1,1,7,,2,99,1,EURO,0,1,2026
PRT,1,1,8,,2,99,1,EURO,0,1,817
PRT,1,1,9,,1,99,1,EURO,0,1,1862
PRT,1,2,1,,3,99,1,EURO,0,1,191
PRT,1,2,2,,3,99,1,EURO,0,1,912
PRT,1,2,3,,3,99,1,EURO,0,1,566
PRT,1,2,4,,2,99,1,EURO,0,1,267
PRT,1,2,5,,2,99,1,EURO,0,1,1483
PRT,1,2,6,,2,99,1,EURO,0,1,1003
PRT,1,2,7,,2,99,1,EURO,0,1,6026
PRT,1,2,8,,2,99,1,EURO,0,1,3887
PRT,1,2,9,,1,99,1,EURO,0,1,1256
PRT,1,3,1,,3,0,1,EURO,0,1,179
PRT,1,3,2,,3,0,1,EURO,0,1,257
PRT,1,3,3,,3,0,1,EURO,0,1,598
PRT,1,3,5,,2,1,1,EURO,0,1,679
PRT,1,3,6,,2,1,1,EURO,0,1,209
PRT,1,3,7,,2,1,1,EURO,0,1,1348
PRT,1,3,8,,2,1,1,EURO,0,1,1482
PRT,1,3,9,,1,1,1,EURO,0,1,323
PRT,2,1,1,,3,99,1,EURO,0,1,33
PRT,2,1,5,,2,99,1,EURO,0,1,542
PRT,2,1,6,,2,99,1,EURO,0,1,330
PRT,2,1,7,,2,99,1,EURO,0,1,138
PRT,2,1,8,,2,99,1,EURO,0,1,276
PRT,2,1,9,,1,99,1,EURO,0,1,1307
PRT,2,2,1,,3,99,1,EURO,0,1,20
PRT,2,2,2,,3,99,1,EURO,0,1,262
PRT,2,2,3,,3,99,1,EURO,0,1,122
PRT,2,2,4,,2,99,1,EURO,0,1,227
PRT,2,2,5,,2,99,1,EURO,0,1,1962
PRT,2,2,6,,2,99,1,EURO,0,1,95
PRT,2,2,7,,2,99,1,EURO,0,1,513
PRT,2,2,8,,2,99,1,EURO,0,1,614
PRT,2,2,9,,1,99,1,EURO,0,1,3102
PRT,2,3,1,,3,0,1,EURO,0,1,386
PRT,2,3,2,,3,0,1,EURO,0,1,1555
PRT,2,3,3,,3,0,1,EURO,0,1,1301
PRT,2,3,4,,2,1,1,EURO,0,1,346
PRT,2,3,5,,2,1,1,EURO,0,1,1602
PRT,2,3,6,,2,1,1,EURO,0,1,167
PRT,2,3,7,,2,1,1,EURO,0,1,246
PRT,2,3,8,,2,1,1,EURO,0,1,586
PRT,2,3,9,,1,1,1,EURO,0,1,2342
PRT,1,1,0,,99,99,1,EURO,1,0,3203
PRT,1,1,1,,3,99,1,EURO,1,0,71895
PRT,1,1,2,,3,99,1,EURO,1,0,10008
PRT,1,1,3,,3,99,1,EURO,1,0,79378
PRT,1,1,4,,2,99,1,EURO,1,0,44605
PRT,1,1,5,,2,99,1,EURO,1,0,147212
PRT,1,1,6,,2,99,1,EURO,1,0,176923
PRT,1,1,7,,2,99,1,EURO,1,0,378364
PRT,1,1,8,,2,99,1,EURO,1,0,193409
PRT,1,1,9,,1,99,1,EURO,1,0,104820
PRT,1,2,0,,99,99,1,EURO,1,0,11569
PRT,1,2,1,,3,99,1,EURO,1,0,44733
PRT,1,2,2,,3,99,1,EURO,1,0,32671
PRT,1,2,3,,3,99,1,EURO,1,0,134807
PRT,1,2,4,,2,99,1,EURO,1,0,47150
PRT,1,2,5,,2,99,1,EURO,1,0,94233
PRT,1,2,6,,2,99,1,EURO,1,0,11532
PRT,1,2,7,,2,99,1,EURO,1,0,74239
PRT,1,2,8,,2,99,1,EURO,1,0,47857
PRT,1,2,9,,1,99,1,EURO,1,0,27397
PRT,1,3,0,,99,99,1,EURO,1,0,2774
PRT,1,3,1,,3,0,1,EURO,1,0,57254
PRT,1,3,2,,3,0,1,EURO,1,0,259693
PRT,1,3,3,,3,0,1,EURO,1,0,58848
PRT,1,3,4,,2,1,1,EURO,1,0,17416
PRT,1,3,5,,2,1,1,EURO,1,0,15944
PRT,1,3,6,,2,1,1,EURO,1,0,3356
PRT,1,3,7,,2,1,1,EURO,1,0,4342
PRT,1,3,8,,2,1,1,EURO,1,0,1664
PRT,1,3,9,,1,1,1,EURO,1,0,1676
PRT,2,1,1,,3,99,1,EURO,1,0,29460
PRT,2,1,2,,3,99,1,EURO,1,0,2957
PRT,2,1,3,,3,99,1,EURO,1,0,37057
PRT,2,1,4,,2,99,1,EURO,1,0,47742
PRT,2,1,5,,2,99,1,EURO,1,0,271881
PRT,2,1,6,,2,99,1,EURO,1,0,85994
PRT,2,1,7,,2,99,1,EURO,1,0,59774
PRT,2,1,8,,2,99,1,EURO,1,0,105226
PRT,2,1,9,,1,99,1,EURO,1,0,248523
PRT,2,2,0,,99,99,1,EURO,1,0,1906
PRT,2,2,1,,3,99,1,EURO,1,0,20324
PRT,2,2,2,,3,99,1,EURO,1,0,14607
PRT,2,2,3,,3,99,1,EURO,1,0,102824
PRT,2,2,4,,2,99,1,EURO,1,0,111282
PRT,2,2,5,,2,99,1,EURO,1,0,158074
PRT,2,2,6,,2,99,1,EURO,1,0,2648
PRT,2,2,7,,2,99,1,EURO,1,0,16732
PRT,2,2,8,,2,99,1,EURO,1,0,19714
PRT,2,2,9,,1,99,1,EURO,1,0,44822
PRT,2,3,0,,99,99,1,EURO,1,0,224
PRT,2,3,1,,3,0,1,EURO,1,0,45628
PRT,2,3,2,,3,0,1,EURO,1,0,414820
PRT,2,3,3,,3,0,1,EURO,1,0,80213
PRT,2,3,4,,2,1,1,EURO,1,0,44129
PRT,2,3,5,,2,1,1,EURO,1,0,37435
PRT,2,3,6,,2,1,1,EURO,1,0,1790
PRT,2,3,7,,2,1,1,EURO,1,0,1683
PRT,2,3,8,,2,1,1,EURO,1,0,1806
PRT,2,3,9,,1,1,1,EURO,1,0,5277
PRT,1,1,1,,3,99,1,EURO,1,1,825
PRT,1,1,2,,3,99,1,EURO,1,1,63
PRT,1,1,3,,3,99,1,EURO,1,1,994
PRT,1,1,4,,2,99,1,EURO,1,1,1552
PRT,1,1,5,,2,99,1,EURO,1,1,2738
PRT,1,1,6,,2,99,1,EURO,1,1,849
PRT,1,1,7,,2,99,1,EURO,1,1,6352
PRT,1,1,8,,2,99,1,EURO,1,1,2975
PRT,1,1,9,,1,99,1,EURO,1,1,1140
PRT,1,2,0,,99,99,1,EURO,1,1,35
PRT,1,2,1,,3,99,1,EURO,1,1,1435
PRT,1,2,2,,3,99,1,EURO,1,1,520
PRT,1,2,3,,3,99,1,EURO,1,1,3283
PRT,1,2,4,,2,99,1,EURO,1,1,1909
PRT,1,2,5,,2,99,1,EURO,1,1,5207
PRT,1,2,6,,2,99,1,EURO,1,1,205
PRT,1,2,7,,2,99,1,EURO,1,1,2267
PRT,1,2,8,,2,99,1,EURO,1,1,1078
PRT,1,2,9,,1,99,1,EURO,1,1,962
PRT,1,3,0,,99,99,1,EURO,1,1,72
PRT,1,3,1,,3,0,1,EURO,1,1,3336
PRT,1,3,2,,3,0,1,EURO,1,1,9402
PRT,1,3,3,,3,0,1,EURO,1,1,2552
PRT,1,3,4,,2,1,1,EURO,1,1,436
PRT,1,3,5,,2,1,1,EURO,1,1,423
PRT,1,3,6,,2,1,1,EURO,1,1,38
PRT,1,3,7,,2,1,1,EURO,1,1,349
PRT,1,3,8,,2,1,1,EURO,1,1,491
PRT,1,3,9,,1,1,1,EURO,1,1,523
PRT,2,1,1,,3,99,1,EURO,1,1,291
PRT,2,1,2,,3,99,1,EURO,1,1,17
PRT,2,1,3,,3,99,1,EURO,1,1,1100
PRT,2,1,4,,2,99,1,EURO,1,1,1014
PRT,2,1,5,,2,99,1,EURO,1,1,3920
PRT,2,1,6,,2,99,1,EURO,1,1,362
PRT,2,1,7,,2,99,1,EURO,1,1,1611
PRT,2,1,8,,2,99,1,EURO,1,1,1232
PRT,2,1,9,,1,99,1,EURO,1,1,2121
PRT,2,2,1,,3,99,1,EURO,1,1,1731
PRT,2,2,2,,3,99,1,EURO,1,1,809
PRT,2,2,3,,3,99,1,EURO,1,1,4412
PRT,2,2,4,,2,99,1,EURO,1,1,7757
PRT,2,2,5,,2,99,1,EURO,1,1,6959
PRT,2,2,6,,2,99,1,EURO,1,1,120
PRT,2,2,7,,2,99,1,EURO,1,1,550
PRT,2,2,8,,2,99,1,EURO,1,1,1125
PRT,2,2,9,,1,99,1,EURO,1,1,1544
PRT,2,3,1,,3,0,1,EURO,1,1,2023
PRT,2,3,2,,3,0,1,EURO,1,1,13078
PRT,2,3,3,,3,0,1,EURO,1,1,4652
PRT,2,3,4,,2,1,1,EURO,1,1,3541
PRT,2,3,5,,2,1,1,EURO,1,1,1790
PRT,2,3,6,,2,1,1,EURO,1,1,213
PRT,2,3,8,,2,1,1,EURO,1,1,157
PRT,2,3,9,,1,1,1,EURO,1,1,115
PRT,1,1,3,,3,99,1,NOAM,1,1,15
PRT,1,1,5,,2,99,1,NOAM,1,1,29
PRT,1,1,6,,2,99,1,NOAM,1,1,100
PRT,1,1,7,,2,99,1,NOAM,1,1,266
PRT,1,1,8,,2,99,1,NOAM,1,1,112
PRT,1,1,9,,1,99,1,NOAM,1,1,166
PRT,1,2,0,,99,99,1,NOAM,1,1,221
PRT,1,2,1,,3,99,1,NOAM,1,1,47
PRT,1,2,3,,3,99,1,NOAM,1,1,173
PRT,1,2,5,,2,99,1,NOAM,1,1,223
PRT,1,2,6,,2,99,1,NOAM,1,1,36
PRT,1,2,7,,2,99,1,NOAM,1,1,583
PRT,1,2,8,,2,99,1,NOAM,1,1,583
PRT,1,2,9,,1,99,1,NOAM,1,1,240
PRT,1,3,2,,3,0,1,NOAM,1,1,559
PRT,1,3,3,,3,0,1,NOAM,1,1,358
PRT,1,3,5,,2,1,1,NOAM,1,1,114
PRT,2,1,1,,3,99,1,NOAM,1,1,204
PRT,2,1,3,,3,99,1,NOAM,1,1,21
PRT,2,1,4,,2,99,1,NOAM,1,1,149
PRT,2,1,5,,2,99,1,NOAM,1,1,416
PRT,2,1,7,,2,99,1,NOAM,1,1,58
PRT,2,1,9,,1,99,1,NOAM,1,1,53
PRT,2,2,1,,3,99,1,NOAM,1,1,32
PRT,2,2,2,,3,99,1,NOAM,1,1,18
PRT,2,2,3,,3,99,1,NOAM,1,1,159
PRT,2,2,4,,2,99,1,NOAM,1,1,555
PRT,2,2,5,,2,99,1,NOAM,1,1,509
PRT,2,2,6,,2,99,1,NOAM,1,1,57
PRT,2,2,7,,2,99,1,NOAM,1,1,147
PRT,2,2,9,,1,99,1,NOAM,1,1,162
PRT,2,3,1,,3,0,1,NOAM,1,1,357
PRT,2,3,2,,3,0,1,NOAM,1,1,2573
PRT,2,3,3,,3,0,1,NOAM,1,1,541
PRT,2,3,4,,2,1,1,NOAM,1,1,229
PRT,1,1,4,,2,99,1,OCEA,1,1,98
PRT,1,1,6,,2,99,1,OCEA,1,1,116
PRT,2,1,4,,2,99,1,OCEA,1,1,41
PRT,2,2,3,,3,99,1,OCEA,1,1,67
PRT,2,2,4,,2,99,1,OCEA,1,1,60
PRT,2,2,9,,1,99,1,OCEA,1,1,107
PRT,1,1,1,,3,99,1,SCAC,0,1,507
PRT,1,1,2,,3,99,1,SCAC,0,1,272
PRT,1,1,3,,3,99,1,SCAC,0,1,210
PRT,1,1,4,,2,99,1,SCAC,0,1,195
PRT,1,1,5,,2,99,1,SCAC,0,1,1532
PRT,1,1,6,,2,99,1,SCAC,0,1,1148
PRT,1,1,7,,2,99,1,SCAC,0,1,4304
PRT,1,1,8,,2,99,1,SCAC,0,1,1595
PRT,1,1,9,,1,99,1,SCAC,0,1,1547
PRT,1,2,1,,3,99,1,SCAC,0,1,1591
PRT,1,2,2,,3,99,1,SCAC,0,1,1527
PRT,1,2,3,,3,99,1,SCAC,0,1,2537
PRT,1,2,4,,2,99,1,SCAC,0,1,737
PRT,1,2,5,,2,99,1,SCAC,0,1,2274
PRT,1,2,6,,2,99,1,SCAC,0,1,38
PRT,1,2,7,,2,99,1,SCAC,0,1,1566
PRT,1,2,8,,2,99,1,SCAC,0,1,1135
PRT,1,2,9,,1,99,1,SCAC,0,1,2210
PRT,1,3,1,,3,0,1,SCAC,0,1,1024
PRT,1,3,2,,3,0,1,SCAC,0,1,4099
PRT,1,3,3,,3,0,1,SCAC,0,1,1256
PRT,1,3,4,,2,1,1,SCAC,0,1,796
PRT,1,3,5,,2,1,1,SCAC,0,1,1200
PRT,1,3,7,,2,1,1,SCAC,0,1,103
PRT,1,3,8,,2,1,1,SCAC,0,1,110
PRT,2,1,1,,3,99,1,SCAC,0,1,534
PRT,2,1,3,,3,99,1,SCAC,0,1,473
PRT,2,1,4,,2,99,1,SCAC,0,1,640
PRT,2,1,5,,2,99,1,SCAC,0,1,4222
PRT,2,1,6,,2,99,1,SCAC,0,1,35
PRT,2,1,7,,2,99,1,SCAC,0,1,990
PRT,2,1,8,,2,99,1,SCAC,0,1,76
PRT,2,1,9,,1,99,1,SCAC,0,1,4316
PRT,2,2,1,,3,99,1,SCAC,0,1,477
PRT,2,2,2,,3,99,1,SCAC,0,1,661
PRT,2,2,3,,3,99,1,SCAC,0,1,1836
PRT,2,2,4,,2,99,1,SCAC,0,1,2249
PRT,2,2,5,,2,99,1,SCAC,0,1,6796
PRT,2,2,6,,2,99,1,SCAC,0,1,43
PRT,2,2,7,,2,99,1,SCAC,0,1,830
PRT,2,2,8,,2,99,1,SCAC,0,1,726
PRT,2,2,9,,1,99,1,SCAC,0,1,4254
PRT,2,3,1,,3,0,1,SCAC,0,1,497
PRT,2,3,2,,3,0,1,SCAC,0,1,7955
PRT,2,3,3,,3,0,1,SCAC,0,1,1066
PRT,2,3,4,,2,1,1,SCAC,0,1,768
PRT,2,3,5,,2,1,1,SCAC,0,1,1458
PRT,2,3,7,,2,1,1,SCAC,0,1,86
PRT,2,3,8,,2,1,1,SCAC,0,1,133
PRT,2,3,9,,1,1,1,SCAC,0,1,282
PRT,1,1,9,,1,99,1,SCAC,1,1,20
PRT,2,1,5,,2,99,1,SCAC,1,1,66
PRT,2,2,3,,3,99,1,SCAC,1,1,99
SVK,1,1,1,,3,99,1,AFRI,0,1,5
SVK,1,1,2,,3,99,1,AFRI,0,1,7
SVK,1,1,3,,3,99,1,AFRI,0,1,3
SVK,1,1,4,,2,99,1,AFRI,0,1,5
SVK,1,1,5,,2,99,1,AFRI,0,1,21
SVK,1,1,6,,2,99,1,AFRI,0,1,3
SVK,1,1,7,,2,99,1,AFRI,0,1,8
SVK,1,1,8,,2,99,1,AFRI,0,1,23
SVK,1,1,9,,1,99,1,AFRI,0,1,3
SVK,1,1,99,,99,99,1,AFRI,0,1,3
SVK,1,2,0,,99,99,1,AFRI,0,1,1
SVK,1,2,1,,3,99,1,AFRI,0,1,29
SVK,1,2,2,,3,99,1,AFRI,0,1,23
SVK,1,2,3,,3,99,1,AFRI,0,1,30
SVK,1,2,4,,2,99,1,AFRI,0,1,20
SVK,1,2,5,,2,99,1,AFRI,0,1,37
SVK,1,2,6,,2,99,1,AFRI,0,1,2
SVK,1,2,7,,2,99,1,AFRI,0,1,19
SVK,1,2,8,,2,99,1,AFRI,0,1,28
SVK,1,2,9,,1,99,1,AFRI,0,1,7
SVK,1,2,99,,99,99,1,AFRI,0,1,14
SVK,1,3,0,,99,99,1,AFRI,0,1,2
SVK,1,3,1,,3,0,1,AFRI,0,1,78
SVK,1,3,2,,3,0,1,AFRI,0,1,126
SVK,1,3,3,,3,0,1,AFRI,0,1,37
SVK,1,3,4,,2,1,1,AFRI,0,1,24
SVK,1,3,5,,2,1,1,AFRI,0,1,19
SVK,1,3,6,,2,1,1,AFRI,0,1,3
SVK,1,3,7,,2,1,1,AFRI,0,1,4
SVK,1,3,8,,2,1,1,AFRI,0,1,12
SVK,1,3,9,,1,1,1,AFRI,0,1,3
SVK,1,3,99,,99,99,1,AFRI,0,1,35
SVK,1,99,3,,3,99,1,AFRI,0,1,2
SVK,1,99,4,,2,99,1,AFRI,0,1,2
SVK,1,99,5,,2,99,1,AFRI,0,1,3
SVK,1,99,99,,99,99,1,AFRI,0,1,19
SVK,2,1,1,,3,99,1,AFRI,0,1,2
SVK,2,1,3,,3,99,1,AFRI,0,1,3
SVK,2,1,4,,2,99,1,AFRI,0,1,5
SVK,2,1,5,,2,99,1,AFRI,0,1,4
SVK,2,1,7,,2,99,1,AFRI,0,1,2
SVK,2,1,9,,1,99,1,AFRI,0,1,1
SVK,2,1,99,,99,99,1,AFRI,0,1,7
SVK,2,2,1,,3,99,1,AFRI,0,1,3
SVK,2,2,2,,3,99,1,AFRI,0,1,6
SVK,2,2,3,,3,99,1,AFRI,0,1,11
SVK,2,2,4,,2,99,1,AFRI,0,1,8
SVK,2,2,5,,2,99,1,AFRI,0,1,3
SVK,2,2,6,,2,99,1,AFRI,0,1,1
SVK,2,2,8,,2,99,1,AFRI,0,1,2
SVK,2,2,99,,99,99,1,AFRI,0,1,1
SVK,2,3,1,,3,0,1,AFRI,0,1,20
SVK,2,3,2,,3,0,1,AFRI,0,1,15
SVK,2,3,3,,3,0,1,AFRI,0,1,5
SVK,2,3,4,,2,1,1,AFRI,0,1,2
SVK,2,3,5,,2,1,1,AFRI,0,1,1
SVK,2,3,7,,2,1,1,AFRI,0,1,1
SVK,2,3,99,,99,99,1,AFRI,0,1,3
